evaluation,label
长虹电视，老牌子了。图像音质都比较清晰，这个价位很划算,正面
挺好的,正面
配上电信的高清机顶盒，很清晰。价钱合理该，时下该有的功能一应俱全，性价比高。,正面
不错、到货速度快！安装速度快,正面
电视质量不错，画面清晰，音质好，值得拥有！,正面
挺好的，非常满意。大品牌值得购买,正面
家里十多年前在我要求下开始支持国产品牌，索尼电视都换了创维，买过好多创维电视，这次试一下酷开，确实是比较低端，开机有广告，系统居然是16年12月基于安卓4.4.2的酷开5.5，而且限制很多，只能用自带的软件市场和当贝酷开专版装软件，而且存储空间只有可怜的4GB，运存768M，性能太弱，用了几天已经遇到多次卡机没反应只能拔电源的情况，智能部分就是鸡肋，只能当个普通电视用。屏幕效果中规中矩，需要娱乐功能还是要搭配个性能强大的盒子才行。补充一下，收到电视前后有4个安装师傅打来电话问要不要安装，我觉得很吃惊，插上电源就能用的东西，我也不需要挂墙，还想帮我安装出什么花样来？,正面
画面清晰色彩真实不错,正面
电视很不错，我喜欢,正面
价格便宜，质量非常耐用，买啦好几台啦,正面
的商品，值得信赖，价格优惠！,正面
物流挺快的，还提前预约电话，电视很漂亮！,正面
香蕉，芒果樱桃客服，服务棒棒哒,正面
不错，电视很棒,正面
非常不错 还没有正式使用 等使用之后再来测评,正面
电视非常清楚，用起来非常棒。,正面
第一次用小米电视，先给好评，支持国货,正面
电视不错，很漂亮，画质很好。,正面
电视不错 物超所值 给老妈买的 很满意 操作也简单 画面清晰,正面
已收到货，服务人员服务态度好 好评,正面
商品看起来不错，还没试不知道效果怎么样,正面
今天电视收到了，没想到比预想的要好，电视功能齐全，带网络功能可直接连接手机热点播放电影，棒极了，清晰度也比较高，由于我客厅比较小，49寸放客厅也刚合适，总之感觉不错，下次还买风行。,正面
性价比还不错，蛮好的，买了好多台了,正面
电视效果很好，摆在客厅大小合适 ，父母很喜欢。,正面
第一次网上买电视 之前也觉得TCL的东西都不错 很显然这次也没有让我失望 安装也简单我自己就搞定了 物流的态度也挺好的 有需要还会再来,正面
电视用了半个多月才评价，非常不错，屏幕表现力也很优秀。,正面
大品牌质量有保证.画面质量好,正面
京东快递很快捷！产品很好用！值得购买！,正面
发货速度快，质量很不错。还很便宜，值得信赖 晒单： 收起 向左转 向右转,正面
还挺不错的，分辨率也挺好的，给老爸老妈买的，大小挺合适，服务也特别好 晒单： 收起 向左转 向右转 2017-12-28 11:54:25 追加： 不错，老人孩子都挺喜欢的 收起 向左转 向右转,正面
选购电视真是看了好多好多，最后还是决定买创维，朋友都是这个牌子的，色度很柔和，很正，朋友用的好多年的一次没有出现过问题，看下它的美1：颜色很正 2：超薄（附有图片）3：外观超大气，朋友家55寸的看着比他们的大很多，这主要来自于这款无边框设计4：配上电信宽带看视频打游戏非常流畅 5：也没有过多的广告 6：操作非常简单 ，儿子四岁了都基本会选台了 7：我家客厅4.5米远，看着也是很大气，一点也不觉得小，8：连接我的BOX游戏机超级爽。马上双12了，大家可以放心抢购了 9：送货超级快，安装的架子也很人性化可以左右上下移动，点赞。,正面
电视非常好用，色彩很靓丽，卖家态度服务非常好。,正面
产品不错，性价比高，遇上双12就是物流比较时间常,正面
发货快，到货速度更牛掰，卖家很贴心，还送高清线和挂架，处处为买家考虑，服务态度也很好，LG的服务也很好，免费安装！必须强烈推荐给朋友,正面
早上下单下午就送来了，性价比高，没发现漏光和坏点，屏和主板三年保修推荐大家放心买，当然色彩和同尺寸七八千的机器有区别,正面
飞利浦值得信赖，用过再来追加评价。,正面
显示器我一直信赖三星，开了一个腾讯会员看的1080的视频，不错，好清晰，双12买的，价格个蛮合适，值得入手。但是要吐槽的是我这款不能看直播，要重新买个盒子。。。,正面
电视不错。主要是便宜,正面
宝贝质量优，做工精细，使用效果佳，快递服务好,正面
物有所值吧，毕竟这价位，出来第一年就用小米产品到现在,正面
第一次购买小米产品，外观漂亮，可惜家里网络未通，效果怎么样不得而知。,正面
非常棒,正面
"终于收到了,好开心，物流非常快，超级薄，设计完美，处女座的我都觉得很好看，放在卧室很舒服，躺在床上就可以看电视啦。价格也便宜，超级大。",正面
电视比想象中的要大，画面清晰，内容很丰富，尤其是能看体育直播，儿童节目很丰富，影视节目更新快，节目丰富，京东物流很给力，物有所值。真的超乎想象的好，家人都问要不要一万块，我都不好意思了，外观时尚高档，做工十分讲究，屏幕是三星高清4k屏幕，开机速度也非常快，非常薄，和我家里非常搭配，比上次买的夏普好多了。,正面
发货及时，质量很好,正面
很好 送货快 服务好 很满意 很好 送货快 服务好 很满意 很好 送货快 服务好 很满意,正面
今天安装好了，感觉还是很不错的，持续观察几天,正面
送货上门赞,正面
必须表扬安装师傅认真负责，安装技术没得说已经看上电视了质量应该不错再使用一下,正面
非常满意，?????,正面
物流很快，配送小哥服务很好，电视机效果也很好。,正面
下单后第二天电视就送到了，按装师傅服务很好，没有额外收费。电视效果比想像的好多了，图像清晰，操作流畅，看了几天没什么问题才来评价，这是一款性价比很高的电视机，给五颗星。,正面
电视性价比高啊,正面
不错！大小正合适，图像也很清晰！尤其是看高清节目时效果很好！,正面
质量优服务好,正面
不错不错，电视尺寸放到卧室里刚刚好，够薄够清晰，爸妈很喜欢！,正面
图像清晰，色彩自然，能上网，挂在墙上，挺方便，轻松看电视。,正面
电视不错 很好 小孩很喜欢,正面
非常满意，第一次买风行电视，以前还真不知道这个品牌，看了评价不错就买了，安装好一看，果真没有让人失望，物特别美价还特别廉，感觉比那些大品牌电视没什么两样，今后就买风行了。,正面
特别特别好，特别清晰，以后我还会选择索尼大法回来以后一看比其他品牌好多了,正面
货物已收到，物流很给力，送货很迅速，服务很满意，性价比很高,正面
送货和安装都很快，家人很满意,正面
好评，客服态度很好，我一直拿不定主意，还换了一次，都很耐心帮我解决！,正面
电视非常清晰，不错！,正面
电视不错！安装简单，高清很清楚,正面
服务很好，当场检测通电，电视也很好用，喜欢！值,正面
夏普电视一直口碑不错，五星好评！,正面
物流快，服务好，非常满意,正面
电视非常高端，送货师傅非常负责，晚上很晚了还坚持送货，艺术模式超赞,正面
第一次买风行的电视，觉得还不错，超窄边框看上去很时尚，43寸觉得大小正合适，看高清视频很爽，机器反应速度灵敏，比以前买的那个酷开快很多，U**接口位置好，总之还不错,正面
很好，京东自营产品快递[强]，正品,正面
电视很好，很大，效果也不错,正面
小米的不错性价比高。配送确实给力！强烈推荐！,正面
还没有拉网线，电视不错，希望能多用几年,正面
不错哦，秒杀很实惠的，58英寸，人工智能的超薄网络电视，清晰度都不错，值得购买 晒单： 收起 向左转 向右转,正面
